time,ax,ay,az,atotal
13.025227069854736,-1.59,-4.07,-0.43,4.39
13.0276780128479,-1.73,-4.05,-0.58,4.44
13.029928207397461,-1.81,-4.06,-0.6,4.48
13.032134056091309,-1.9,-4.08,-0.42,4.52
13.035183906555176,-1.86,-4.18,-0.01,4.57
13.04551100730896,-1.74,-4.17,0.5,4.54
13.11468505859375,-1.55,-4.08,0.75,4.42
13.117065906524658,-1.44,-3.94,0.68,4.24
13.118945121765137,-1.36,-3.7,0.37,3.95
13.123399019241333,-1.18,-3.46,0.03,3.65
13.125189065933228,-0.95,-3.22,-0.11,3.35
13.138787984848022,-0.79,-2.95,-0.06,3.05
13.140716075897217,-0.81,-2.65,-0.02,2.77
13.142711162567139,-0.9,-2.42,-0.06,2.58
13.144661903381348,-0.96,-2.23,-0.05,2.42
13.146582126617432,-1.02,-1.99,0.04,2.23
13.216356992721558,-1.06,-1.81,0.12,2.1
13.218684196472168,-1.02,-1.71,0.1,1.99
13.2205228805542,-0.98,-1.62,0.04,1.89
13.22360610961914,-0.89,-1.5,-0.12,1.74
13.239248991012573,-0.67,-1.45,-0.29,1.62
13.24119520187378,-0.43,-1.38,-0.25,1.46
13.243218898773193,-0.25,-1.32,-0.09,1.34
13.24514389038086,-0.12,-1.27,0.06,1.27
13.247021198272705,-0.07,-1.2,0.16,1.21
13.248884201049805,-0.05,-1.14,0.2,1.15
13.314223051071167,0.0,-1.14,0.21,1.15
13.316210985183716,0.13,-1.13,0.25,1.16
13.317986965179443,0.22,-1.15,0.35,1.22
13.323761940002441,0.29,-1.23,0.55,1.37
13.32557487487793,0.28,-1.25,0.79,1.5
13.3280348777771,0.22,-1.22,0.87,1.51
13.330410957336426,0.14,-1.15,0.75,1.38
13.332869052886963,0.08,-1.02,0.47,1.12
13.33490514755249,0.13,-0.85,0.14,0.87
13.343730926513672,0.25,-0.75,-0.13,0.8
13.414400100708008,0.36,-0.67,-0.19,0.78
13.416594982147217,0.4,-0.58,-0.19,0.72
13.418414115905762,0.42,-0.5,-0.14,0.66
13.420571088790894,0.48,-0.43,-0.07,0.64
13.422324180603027,0.55,-0.37,-0.03,0.66
13.424723148345947,0.62,-0.34,-0.04,0.7
13.427042961120605,0.65,-0.31,-0.09,0.72
13.429533958435059,0.64,-0.27,-0.22,0.72
13.432806015014648,0.67,-0.24,-0.4,0.81
13.443498134613037,0.72,-0.15,-0.57,0.93
13.453286170959473,0.8,-0.1,-0.64,1.02
13.516357898712158,0.77,-0.1,-0.52,0.93
13.518301963806152,0.69,-0.14,-0.28,0.75
13.520544052124023,0.64,-0.21,-0.04,0.67
13.522478103637695,0.61,-0.28,0.1,0.67
13.524399042129517,0.65,-0.34,0.12,0.74
13.52631402015686,0.8,-0.43,-0.01,0.9
13.52824592590332,0.98,-0.5,-0.22,1.12
13.532340049743652,1.07,-0.56,-0.41,1.27
13.542659044265747,1.0,-0.6,-0.44,1.24
13.613947868347168,0.83,-0.6,-0.42,1.1
13.615760087966919,0.74,-0.62,-0.42,1.05
13.617753982543945,0.76,-0.63,-0.49,1.1
13.623842000961304,0.77,-0.6,-0.61,1.15
13.625659942626953,0.79,-0.54,-0.62,1.14
13.628105163574219,0.77,-0.37,-0.63,1.06
13.63017201423645,0.82,-0.23,-0.68,1.08
13.632214069366455,0.86,-0.05,-0.72,1.12
13.634139060974121,0.88,0.11,-0.73,1.14
13.642101049423218,0.89,0.25,-0.71,1.16
13.713629007339478,0.85,0.35,-0.57,1.08
13.71589708328247,0.88,0.4,-0.36,1.03
13.717725038528442,0.95,0.44,-0.12,1.05
13.720113039016724,0.91,0.5,0.13,1.04
13.722401142120361,0.76,0.56,0.39,1.02
13.724145889282227,0.6,0.63,0.6,1.05
13.739468097686768,0.49,0.69,0.76,1.13
13.741456031799316,0.53,0.7,0.83,1.2
13.743290901184082,0.69,0.7,0.85,1.29
13.745151996612549,0.8,0.74,0.98,1.46
13.813430070877075,0.88,0.84,1.13,1.66
13.81537914276123,0.92,0.95,1.13,1.73
13.817065000534058,0.94,1.05,0.94,1.69
13.819300174713135,1.04,1.06,0.61,1.6
13.821974992752075,1.14,1.07,0.34,1.6
13.823662042617798,1.21,1.06,0.27,1.63
13.839231967926025,1.29,1.03,0.42,1.7
13.841227054595947,1.35,1.02,0.64,1.8
13.843139171600342,1.42,0.97,0.75,1.87
13.84503698348999,1.48,0.93,0.69,1.87
13.912633895874023,1.52,0.89,0.51,1.83
13.914872169494629,1.5,0.87,0.35,1.76
13.916612148284912,1.4,0.9,0.23,1.68
13.919013023376465,1.34,0.95,0.1,1.64
13.922006130218506,1.4,0.99,-0.03,1.71
13.923789024353027,1.36,1.05,-0.07,1.71
13.939343929290771,1.25,1.15,-0.07,1.69
13.941277980804443,1.19,1.27,-0.17,1.74
13.94316291809082,1.17,1.42,-0.4,1.88
13.94508695602417,1.18,1.56,-0.79,2.1
14.012850999832153,1.24,1.7,-1.2,2.42
14.015178203582764,1.26,1.84,-1.44,2.65
14.016792058944702,1.26,1.91,-1.49,2.73
14.018992900848389,1.15,1.95,-1.4,2.66
14.022100925445557,0.94,1.99,-1.34,2.57
14.02389907836914,0.77,1.98,-1.35,2.51
14.039594173431396,0.64,1.97,-1.34,2.46
14.04150915145874,0.52,1.96,-1.26,2.38
14.043477058410645,0.43,1.92,-1.15,2.27
14.045531988143921,0.35,1.86,-0.97,2.12
14.113229990005493,0.24,1.76,-0.69,1.9
14.115249156951904,0.14,1.66,-0.48,1.73
14.116989135742188,0.13,1.58,-0.42,1.64
14.119318008422852,0.12,1.59,-0.45,1.65
14.122122049331665,0.05,1.64,-0.5,1.71
14.123900890350342,0.01,1.75,-0.53,1.82
14.139624118804932,0.0,1.91,-0.59,1.99
14.141601085662842,0.12,2.01,-0.56,2.09
14.143558979034424,0.32,2.08,-0.36,2.13
14.145411968231201,0.52,2.17,-0.02,2.23
14.212881088256836,0.74,2.25,0.4,2.4
14.215031147003174,0.98,2.25,0.84,2.59
14.216730117797852,1.04,2.24,1.25,2.76
14.219025135040283,0.91,2.22,1.51,2.83
14.221245050430298,0.72,2.2,1.67,2.85
14.222965002059937,0.56,2.26,1.76,2.91
14.225303173065186,0.56,2.28,1.73,2.91
14.227208137512207,0.65,2.26,1.65,2.87
14.22948694229126,0.72,2.22,1.62,2.84
14.239209175109863,0.7,2.11,1.76,2.83
14.312517166137695,0.64,1.98,2.01,2.89
14.314555168151855,0.55,1.83,2.31,2.99
14.31649112701416,0.4,1.67,2.59,3.1
14.318960189819336,0.26,1.43,2.75,3.11
14.321178913116455,0.05,1.26,2.75,3.02
14.322874069213867,-0.14,1.11,2.59,2.82
14.325000047683716,-0.28,0.86,2.39,2.55
14.327298164367676,-0.27,0.44,2.23,2.28
14.32972002029419,-0.33,0.0,2.04,2.06
14.338640213012695,-0.5,-0.4,1.94,2.04
14.412339210510254,-0.75,-0.8,1.91,2.2
14.414417028427124,-1.16,-0.96,1.9,2.42
14.416481971740723,-1.51,-1.0,1.69,2.47
14.41902208328247,-1.66,-0.9,1.09,2.18
14.421320915222168,-1.65,-0.71,0.22,1.8
14.42305302619934,-1.47,-0.47,-0.53,1.63
14.425463199615479,-1.18,-0.2,-1.03,1.57
14.427698135375977,-0.91,0.03,-1.24,1.53
14.429912090301514,-0.71,0.12,-1.31,1.49
14.43791389465332,-0.44,0.14,-1.26,1.34
14.5121910572052,-0.21,0.16,-1.17,1.19
14.514272212982178,-0.24,0.17,-1.14,1.17
14.51629900932312,-0.37,0.12,-1.23,1.29
14.518836975097656,-0.48,0.11,-1.36,1.44
14.521140098571777,-0.57,0.16,-1.43,1.54
14.522899150848389,-0.61,0.26,-1.56,1.69
14.525350093841553,-0.57,0.38,-1.83,1.95
14.527636051177979,-0.47,0.52,-2.02,2.13
14.529900074005127,-0.34,0.67,-2.15,2.27
14.537374019622803,-0.27,0.82,-2.22,2.38
14.612206935882568,-0.17,0.94,-2.34,2.52
14.614348888397217,-0.12,1.06,-2.44,2.66
14.616434097290039,-0.1,1.23,-2.48,2.77
14.618927955627441,-0.02,1.33,-2.59,2.91
14.621140956878662,0.07,1.38,-2.64,2.97
14.62289309501648,0.13,1.44,-2.54,2.92
14.62539291381836,0.15,1.45,-2.22,2.65
14.627775192260742,0.1,1.5,-1.75,2.3
14.629772186279297,0.09,1.63,-1.21,2.03
14.63667106628418,0.3,1.73,-0.62,1.86
14.712485074996948,0.6,1.74,-0.18,1.84
14.714510917663574,0.83,1.65,0.15,1.85
14.716564178466797,0.96,1.54,0.5,1.88
14.719107151031494,0.98,1.45,0.92,1.97
14.721270084381104,0.89,1.25,1.46,2.11
14.72301197052002,0.79,0.95,2.11,2.44
14.72546911239624,0.77,0.62,2.7,2.87
14.72783613204956,0.64,0.33,3.02,3.1
14.730156898498535,0.47,0.0,3.07,3.1
14.736433029174805,0.36,-0.35,3.03,3.07
14.812536001205444,0.31,-0.64,2.99,3.07
14.814435958862305,0.39,-0.92,2.96,3.12
14.81643295288086,0.49,-1.12,2.85,3.1
14.818758964538574,0.51,-0.99,2.63,2.85
14.820938110351562,0.62,-0.6,2.14,2.3
14.822827100753784,1.09,-0.33,1.25,1.69
14.825323104858398,1.62,-0.2,0.23,1.64
14.827602863311768,1.8,0.12,-0.61,1.9
14.829912185668945,1.88,0.29,-0.94,2.12
14.835561037063599,1.86,0.21,-0.61,1.96
14.912896156311035,1.71,-0.03,0.01,1.71
14.915004014968872,1.49,-0.35,0.47,1.6
14.917026042938232,1.08,-0.51,0.53,1.3
14.919665098190308,0.74,-0.65,0.37,1.05
14.922545909881592,0.66,-0.77,0.13,1.02
14.92439889907837,0.74,-0.97,-0.06,1.22
14.939702033996582,0.77,-1.21,0.03,1.43
14.941637992858887,0.55,-1.33,0.44,1.5
14.943601131439209,0.26,-1.45,0.93,1.74
14.945563077926636,-0.1,-1.62,1.28,2.06
15.015101909637451,-0.42,-1.69,1.37,2.21
15.017420053482056,-0.69,-1.58,1.2,2.1
15.019195079803467,-0.8,-1.36,0.83,1.78
15.024310111999512,-0.73,-1.1,0.3,1.35
15.026129007339478,-0.55,-0.76,-0.34,0.99
15.028584003448486,-0.32,-0.37,-0.94,1.05
15.030578136444092,-0.15,-0.03,-1.56,1.56
15.032587051391602,-0.13,0.2,-2.14,2.15
15.034516096115112,-0.16,0.37,-2.55,2.58
15.036458015441895,-0.14,0.52,-2.78,2.83
15.112971067428589,-0.17,0.66,-2.95,3.02
15.115076065063477,-0.19,0.81,-3.15,3.25
15.117064952850342,-0.22,0.94,-3.39,3.52
15.119429111480713,-0.32,1.05,-3.67,3.83
15.121679067611694,-0.43,1.13,-3.86,4.04
15.12352705001831,-0.49,1.21,-3.9,4.11
15.125935077667236,-0.55,1.34,-3.83,4.09
15.128268003463745,-0.64,1.49,-3.68,4.02
15.13056206703186,-0.73,1.61,-3.51,3.93
15.133958101272583,-0.83,1.7,-3.34,3.83
15.212076187133789,-0.91,1.78,-3.08,3.67
15.214343070983887,-1.04,1.8,-2.7,3.4
15.21610403060913,-1.24,1.79,-2.09,3.01
15.223031044006348,-1.45,1.79,-1.23,2.61
15.224823951721191,-1.61,1.81,-0.35,2.44
15.226818084716797,-1.7,1.76,0.47,2.49
15.228806972503662,-1.76,1.69,1.07,2.66
15.230721950531006,-1.79,1.65,1.24,2.73
15.232570171356201,-1.78,1.61,1.15,2.66
15.234395980834961,-1.67,1.55,1.02,2.49
15.312106132507324,-1.41,1.38,0.95,2.18
15.314126014709473,-0.89,1.0,0.92,1.62
15.315884113311768,-0.43,0.59,0.88,1.14
15.323678970336914,-0.41,0.7,0.91,1.21
15.325578212738037,-0.52,1.14,0.94,1.56
15.327630996704102,-0.29,1.34,0.93,1.65
15.329554080963135,0.12,1.31,0.92,1.6
15.331382036209106,0.38,1.17,0.96,1.56
15.333158016204834,0.46,0.9,1.19,1.56
15.334930896759033,0.52,0.48,1.73,1.86
15.412426948547363,0.52,0.01,2.45,2.5
15.41446304321289,0.47,-0.46,3.03,3.1
15.41624903678894,0.43,-0.83,3.39,3.51
15.418384075164795,0.44,-1.01,3.41,3.58
15.420527935028076,0.46,-1.07,2.85,3.07
15.423025131225586,0.59,-1.06,2.0,2.33
15.424858093261719,0.79,-1.1,1.34,1.9
15.439745903015137,0.8,-1.08,1.04,1.69
15.441853046417236,0.66,-1.04,1.1,1.65
15.443863868713379,0.49,-1.1,1.43,1.86
15.5158109664917,0.2,-1.26,1.92,2.3
15.518147945404053,-0.23,-1.42,2.28,2.69
15.520010948181152,-0.67,-1.52,2.32,2.85
15.524749994277954,-1.06,-1.54,2.02,2.75
15.526550054550171,-1.2,-1.35,1.36,2.26
15.539834022521973,-1.02,-1.15,0.4,1.58
15.542037010192871,-0.7,-0.94,-0.52,1.28
15.544039011001587,-0.43,-0.68,-1.12,1.37
15.54591989517212,-0.31,-0.43,-1.43,1.52
15.547847032546997,-0.26,-0.24,-1.67,1.7
15.620349884033203,-0.23,-0.16,-1.81,1.83
15.622846126556396,-0.21,-0.12,-1.87,1.88
15.624763011932373,-0.24,-0.03,-1.97,1.98
15.626800060272217,-0.26,0.08,-2.14,2.15
15.628668069839478,-0.25,0.25,-2.41,2.43
15.63061809539795,-0.17,0.41,-2.75,2.78
15.632451057434082,-0.05,0.56,-3.15,3.19
15.634291172027588,0.07,0.74,-3.38,3.46
15.636213064193726,0.18,0.84,-3.4,3.5
15.638667106628418,0.23,0.85,-3.13,3.25
15.71229600906372,0.21,0.78,-2.58,2.7
15.714534044265747,0.09,0.67,-1.98,2.09
15.716346025466919,-0.14,0.68,-1.52,1.67
15.718885898590088,-0.26,0.79,-1.23,1.48
15.721189022064209,-0.1,0.9,-0.93,1.29
15.723502159118652,0.22,0.96,-0.37,1.05
15.725222110748291,0.4,0.99,0.16,1.07
15.740134000778198,0.41,0.82,0.39,0.99
15.742041110992432,0.2,0.63,0.42,0.78
15.744226932525635,-0.09,0.4,0.28,0.49
15.817790985107422,-0.35,0.19,0.08,0.4
15.819987058639526,-0.65,0.24,-0.07,0.69
15.821741104125977,-0.67,0.31,-0.14,0.75
15.824799060821533,-0.5,0.54,-0.1,0.74
15.840213060379028,-0.4,1.1,-0.1,1.17
15.84209394454956,-0.29,1.63,-0.42,1.7
15.844227075576782,-0.09,2.17,-1.01,2.39
15.846187114715576,1.01,1.97,-1.46,2.65
15.848108053207397,2.01,1.49,-1.19,2.77
15.850059032440186,2.0,1.14,0.22,2.31
15.92383599281311,1.54,0.4,2.31,2.8
15.926099061965942,0.92,-0.72,4.47,4.62
15.927832126617432,0.19,-1.47,6.0,6.18
15.942471027374268,-0.16,-1.89,6.04,6.33
15.944305896759033,-0.12,-1.89,4.88,5.23
15.946578025817871,0.31,-1.47,3.01,3.36
15.948702096939087,0.93,-0.93,1.08,1.7
15.950531005859375,1.4,-0.42,-0.17,1.47
15.952476978302002,1.61,-0.11,-0.39,1.66
15.95439100265503,1.5,-0.09,0.02,1.5
16.02909803390503,1.16,-0.41,0.65,1.39
16.03104591369629,0.63,-0.73,1.39,1.69
16.033051013946533,0.27,-0.96,2.06,2.28
16.041553020477295,0.07,-1.02,2.26,2.48
16.04345202445984,-0.06,-0.88,1.91,2.1
16.045922994613647,0.03,-0.59,1.11,1.25
16.048280000686646,0.29,-0.2,0.04,0.35
16.050364017486572,0.61,0.13,-0.98,1.16
16.05250906944275,0.72,0.36,-1.78,1.95
16.054713010787964,0.65,0.46,-2.25,2.38
16.056992053985596,0.43,0.47,-2.39,2.47
16.131973028182983,0.16,0.48,-2.37,2.42
16.134226083755493,-0.02,0.5,-2.27,2.32
16.135979175567627,-0.07,0.57,-2.36,2.42
16.14160704612732,0.04,0.66,-2.72,2.79
16.14343810081482,0.24,0.76,-3.12,3.22
16.145910024642944,0.42,0.86,-3.45,3.58
16.147772073745728,0.44,0.92,-3.51,3.65
16.14969491958618,0.28,0.92,-3.3,3.43
16.15151596069336,0.07,0.9,-2.84,2.98
16.15341806411743,-0.1,0.89,-2.31,2.47
16.22883105278015,-0.14,0.71,-1.84,1.97
16.230824947357178,-0.19,0.52,-1.2,1.32
16.232827186584473,-0.21,0.44,-0.3,0.57
16.241739988327026,-0.22,0.35,0.66,0.77
16.243698120117188,-0.07,0.31,1.61,1.64
16.246243000030518,0.3,0.23,2.25,2.28
16.248371124267578,0.55,0.14,2.43,2.49
16.250397205352783,0.53,0.11,2.11,2.17
16.252315044403076,0.4,0.14,1.54,1.59
16.25446105003357,0.16,0.28,1.01,1.06
16.330860137939453,0.0,0.39,0.72,0.81
16.33301305770874,-0.01,0.57,0.65,0.86
16.335081100463867,0.02,0.75,0.75,1.06
16.341607093811035,-0.04,0.98,0.84,1.29
16.34342098236084,0.18,0.95,0.8,1.25
16.345941066741943,0.32,0.83,0.55,1.04
16.348206996917725,0.02,0.84,0.37,0.91
16.350244998931885,-0.38,0.73,0.55,0.98
16.35212802886963,-0.58,0.46,1.13,1.35
16.354175090789795,-0.38,0.02,1.75,1.79
16.430623054504395,0.05,-0.52,2.08,2.14
16.432741165161133,0.41,-0.94,2.03,2.27
16.43484902381897,0.64,-1.13,1.78,2.2
16.441699981689453,0.61,-1.05,1.55,1.96
16.443498134613037,0.34,-0.9,1.46,1.74
16.445852994918823,0.02,-0.76,1.52,1.69
16.448177099227905,-0.15,-0.63,1.72,1.83
16.450253009796143,0.0,-0.71,1.97,2.09
16.452178955078125,0.07,-0.78,2.22,2.35
16.454134941101074,-0.11,-0.76,2.31,2.43
16.53074312210083,-0.31,-0.74,2.06,2.21
16.532844066619873,-0.41,-0.65,1.47,1.65
16.53488802909851,-0.46,-0.49,0.7,0.97
16.541900157928467,-0.46,-0.31,-0.13,0.56
16.543735027313232,-0.39,-0.18,-0.78,0.89
16.54598903656006,-0.24,-0.06,-1.32,1.34
16.548359870910645,-0.06,0.03,-1.99,1.99
16.55070400238037,0.08,0.17,-2.64,2.64
16.552573204040527,0.09,0.26,-3.25,3.26
16.554893970489502,0.1,0.28,-3.73,3.74
16.6336932182312,0.05,0.22,-4.01,4.01
16.635796070098877,-0.01,0.12,-4.1,4.1
16.63786220550537,-0.1,0.05,-3.96,3.96
16.64185619354248,-0.12,-0.01,-3.72,3.72
16.643683910369873,-0.04,0.01,-3.44,3.44
16.65727996826172,-0.01,0.22,-3.35,3.35
16.659265995025635,-0.02,0.42,-3.42,3.44
16.661250114440918,0.12,0.54,-3.44,3.48
16.663111209869385,0.45,0.51,-3.15,3.22
16.6651349067688,0.7,0.48,-2.67,2.8
16.7436420917511,0.69,0.35,-1.92,2.07
16.745928049087524,0.46,0.28,-1.11,1.23
16.74765920639038,0.22,0.26,-0.41,0.53
16.758980989456177,0.02,0.28,0.09,0.29
16.760825157165527,-0.02,0.13,0.42,0.44
16.763415098190308,-0.04,-0.05,0.59,0.59
16.76584815979004,-0.06,-0.25,0.61,0.66
16.767856121063232,-0.12,-0.22,0.59,0.64
16.76976203918457,-0.07,-0.2,0.64,0.67
16.771830081939697,-0.13,-0.07,0.82,0.83
16.850441932678223,-0.26,0.27,1.11,1.17
16.85274887084961,-0.14,0.41,1.28,1.35
16.854605197906494,0.06,0.51,1.19,1.29
16.85841202735901,0.46,0.58,0.89,1.15
16.860197067260742,1.09,0.75,0.75,1.52
16.874243021011353,1.7,0.87,0.9,2.11
16.876171112060547,1.91,0.7,1.36,2.44
16.878238201141357,1.74,0.27,1.78,2.5
16.880181074142456,1.31,-0.26,2.07,2.46
16.882099151611328,0.87,-0.73,2.52,2.76
16.961668968200684,0.3,-1.18,3.02,3.25
16.96372413635254,-0.3,-1.45,3.37,3.68
16.965457916259766,-0.69,-1.53,3.35,3.74
16.975668907165527,-0.79,-1.49,2.81,3.27
16.977554082870483,-0.55,-1.39,1.87,2.39
16.980091094970703,-0.19,-1.23,0.87,1.51
16.98255705833435,0.02,-1.1,-0.02,1.1
16.98495388031006,0.0,-1.0,-0.57,1.15
16.986967086791992,-0.15,-0.95,-0.69,1.18
16.98933696746826,-0.26,-0.98,-0.47,1.11
17.069036960601807,-0.29,-1.0,-0.17,1.05
17.071395874023438,-0.23,-0.89,-0.09,0.92
17.073270082473755,-0.11,-0.62,-0.37,0.73
17.075443983078003,0.06,-0.34,-0.94,1.0
17.091222047805786,0.27,-0.02,-1.56,1.58
17.09325909614563,0.59,0.26,-2.02,2.12
17.095202922821045,0.76,0.48,-2.3,2.46
17.097162008285522,0.79,0.65,-2.41,2.61
17.09910011291504,0.74,0.74,-2.36,2.58
17.101029872894287,0.59,0.78,-2.19,2.39
17.181408882141113,0.4,0.84,-2.01,2.21
17.183736085891724,0.32,0.9,-2.03,2.24
17.18539309501648,0.32,0.96,-2.1,2.33
17.192059993743896,0.31,1.06,-2.17,2.43
17.193872928619385,0.32,1.14,-2.18,2.48
17.196182012557983,0.34,1.2,-2.09,2.43
17.198419094085693,0.34,1.14,-1.95,2.28
17.200459957122803,0.13,1.17,-1.76,2.11
17.202425003051758,-0.18,1.27,-1.5,1.97
17.204490184783936,-0.39,1.36,-1.24,1.88
17.285754203796387,-0.55,1.36,-0.87,1.7
17.287719011306763,-0.73,1.26,-0.3,1.48
17.289720058441162,-0.86,0.99,0.54,1.41
17.292092084884644,-0.85,0.67,1.43,1.79
17.30801296234131,-0.78,0.4,2.24,2.4
17.30999517440796,-0.87,0.25,2.8,2.94
17.31205987930298,-1.1,0.2,3.08,3.27
17.31394100189209,-1.27,0.27,3.06,3.32
17.315860986709595,-1.22,0.37,2.71,2.99
17.3178391456604,-1.02,0.64,2.08,2.4
17.399471044540405,-0.53,0.79,1.39,1.68
17.401539087295532,0.12,0.73,0.86,1.13
17.403268098831177,0.56,0.48,0.68,1.0
17.408751010894775,0.66,0.26,0.89,1.13
17.41055917739868,0.36,0.03,1.37,1.41
17.4130220413208,-0.14,-0.25,1.81,1.83
17.415252208709717,-0.42,-0.62,2.3,2.41
17.41766119003296,-0.44,-1.04,2.77,2.99
17.419426918029785,-0.44,-1.24,2.87,3.15
17.42156219482422,-0.3,-1.34,2.4,2.76
17.504072189331055,-0.11,-1.29,1.4,1.9
17.506201028823853,0.14,-1.14,0.24,1.17
17.507966995239258,0.35,-1.03,-0.63,1.25
17.51047706604004,0.33,-0.86,-0.84,1.24
17.512866973876953,0.25,-0.84,-0.59,1.05
17.51503896713257,0.16,-0.84,-0.09,0.85
17.517019987106323,0.11,-0.91,0.3,0.96
17.518959999084473,-0.05,-0.99,0.46,1.09
17.52100110054016,-0.22,-1.01,0.45,1.12
17.52340602874756,-0.33,-0.94,0.27,1.03
17.606085062026978,-0.34,-0.86,-0.11,0.93
17.608156204223633,-0.27,-0.75,-0.55,0.96
17.6099910736084,-0.16,-0.58,-0.94,1.11
17.625720977783203,-0.07,-0.44,-1.32,1.39
17.62761902809143,-0.1,-0.3,-1.59,1.62
17.630205154418945,-0.25,-0.13,-1.79,1.81
17.632683992385864,-0.36,-0.01,-1.97,2.0
17.634568214416504,-0.36,0.12,-2.12,2.15
17.636499881744385,-0.23,0.3,-2.31,2.34
17.638845920562744,-0.03,0.48,-2.5,2.54
17.72352695465088,0.13,0.61,-2.61,2.68
17.72557497024536,0.23,0.66,-2.65,2.74
17.727599143981934,0.36,0.65,-2.51,2.61
17.742496013641357,0.43,0.77,-2.3,2.46
17.744378089904785,0.49,0.9,-2.21,2.43
17.746909141540527,0.63,0.96,-2.26,2.53
17.749331951141357,0.72,0.95,-2.18,2.48
17.751801013946533,0.74,0.94,-1.92,2.26
17.753665924072266,0.69,0.89,-1.42,1.81
17.75595712661743,0.58,0.7,-0.63,1.1
17.84013795852661,0.34,0.47,0.27,0.63
17.842130184173584,0.1,0.23,0.97,1.0
17.844200134277344,-0.06,0.01,1.29,1.29
17.8596830368042,-0.17,-0.09,1.28,1.29
17.861462116241455,0.02,-0.3,1.13,1.16
17.86378288269043,0.27,-0.57,1.05,1.22
17.8660249710083,0.32,-0.73,1.13,1.38
17.868346214294434,0.44,-0.79,1.55,1.79
17.870235919952393,0.61,-0.74,2.18,2.38
17.872626066207886,0.62,-0.38,2.55,2.65
17.95776605606079,0.73,0.03,2.39,2.49
17.959843158721924,1.07,0.31,1.66,1.99
17.961833000183105,1.39,0.33,0.61,1.55
17.9761700630188,1.46,0.15,-0.12,1.47
17.978079080581665,1.36,0.06,-0.17,1.37
17.980566024780273,1.12,-0.03,0.43,1.2
17.98304319381714,0.9,-0.47,1.44,1.76
17.98511505126953,0.53,-0.83,2.58,2.76
17.987037181854248,0.24,-1.07,3.26,3.43
17.989371061325073,0.05,-1.18,3.32,3.52
18.074712991714478,0.04,-1.08,2.83,3.02
18.0768141746521,0.05,-0.86,1.96,2.14
18.078901052474976,0.04,-0.58,0.92,1.08
18.092905044555664,0.09,-0.36,0.19,0.41
18.09481906890869,0.13,-0.19,-0.19,0.29
18.097382068634033,0.17,-0.08,-0.35,0.39
18.099763870239258,0.2,-0.05,-0.4,0.45
18.101626873016357,0.21,-0.03,-0.39,0.44
18.103578090667725,0.28,-0.03,-0.46,0.53
18.105568885803223,0.28,0.02,-0.59,0.65
18.19170904159546,0.28,0.11,-0.78,0.83
18.19362497329712,0.35,0.17,-1.1,1.16
18.19568705558777,0.46,0.27,-1.51,1.6
18.20992398262024,0.6,0.29,-2.0,2.1
18.21180009841919,0.61,0.32,-2.21,2.31
18.214240074157715,0.56,0.45,-2.26,2.37
18.21666407585144,0.57,0.55,-2.26,2.39
18.218440055847168,0.58,0.63,-2.25,2.4
18.220504999160767,0.53,0.7,-2.23,2.39
18.222731113433838,0.39,0.74,-2.32,2.46
18.309336185455322,0.21,0.76,-2.54,2.65
18.311646938323975,-0.03,0.82,-2.71,2.83
18.313479900360107,-0.25,0.84,-2.77,2.9
18.327030181884766,-0.41,0.86,-2.69,2.85
18.328919887542725,-0.5,0.88,-2.49,2.68
18.331391096115112,-0.55,0.84,-2.16,2.38
18.333967208862305,-0.65,0.77,-1.67,1.95
18.335986137390137,-0.79,0.77,-1.09,1.55
18.337786197662354,-0.88,0.75,-0.56,1.28
18.3404278755188,-0.99,0.72,-0.05,1.22
18.427759170532227,-1.02,0.68,0.38,1.28
18.42984390258789,-0.91,0.61,0.78,1.34
18.431627988815308,-0.69,0.52,0.98,1.3
18.44352912902832,-0.47,0.45,0.96,1.15
18.44542407989502,-0.23,0.34,0.9,0.98
18.447797060012817,-0.02,0.23,0.98,1.0
18.45015287399292,-0.02,0.23,1.21,1.23
18.451889991760254,-0.19,0.44,1.51,1.58
18.45385217666626,-0.24,0.69,1.61,1.76
18.456135034561157,-0.19,0.85,1.41,1.65
18.54310894012451,-0.06,0.81,1.29,1.52
18.545242071151733,0.17,0.56,1.27,1.39
18.547237873077393,0.18,0.2,1.52,1.54
18.559750080108643,-0.16,-0.1,2.08,2.08
18.561642169952393,-0.41,-0.41,2.66,2.72
18.564210891723633,-0.64,-0.76,3.1,3.25
18.56653118133545,-0.91,-1.11,3.17,3.47
18.568933963775635,-1.15,-1.35,2.8,3.31
18.57093095779419,-1.22,-1.39,2.19,2.86
18.57326889038086,-1.08,-1.28,1.52,2.26
18.661652088165283,-0.76,-1.08,0.99,1.65
18.66373586654663,-0.45,-0.85,0.61,1.13
18.665582180023193,-0.28,-0.64,0.35,0.78
18.676897048950195,-0.26,-0.57,0.19,0.65
18.67885112762451,-0.32,-0.54,0.09,0.63
18.681331157684326,-0.39,-0.59,-0.07,0.71
18.683245182037354,-0.4,-0.65,-0.23,0.79
18.685204029083252,-0.4,-0.73,-0.34,0.89
18.687031030654907,-0.48,-0.8,-0.43,1.02
18.689606189727783,-0.55,-0.87,-0.64,1.21
18.777847051620483,-0.62,-0.86,-0.92,1.4
18.779972076416016,-0.64,-0.73,-1.24,1.57
18.782072067260742,-0.51,-0.52,-1.66,1.81
18.793156147003174,-0.32,-0.27,-2.15,2.19
